id;price;speed;hd;ram;screen;cd;multi;premium;ads;trend
29554;3851;66;214;4;14;no;no;yes;205;1
29555;3957;66;720;16;15;yes;no;yes;205;5
29556;5572;66;340;8;17;yes;no;yes;205;5
29557;5441;33;340;4;15;no;no;yes;205;2
29558;2152;66;1000;24;15;yes;no;yes;205;5
29559;2552;33;528;8;14;yes;no;yes;205;4
29560;2064;50;340;4;14;yes;yes;yes;205;1
29561;5518;50;214;4;14;no;no;yes;205;1
29562;5033;33;528;8;14;yes;yes;yes;205;4
29563;3043;66;214;4;15;no;no;yes;205;3
29564;5523;66;420;8;14;yes;yes;yes;205;2
29565;5092;50;214;4;14;no;no;yes;205;5
29566;3861;50;1000;24;15;yes;no;yes;205;3
29567;4530;66;528;8;14;yes;no;yes;205;6
29568;5533;66;340;4;15;no;no;yes;205;3
29569;1813;50;720;16;17;yes;no;yes;205;6
29570;3019;33;1000;24;15;yes;no;yes;205;1
29571;3646;33;1000;24;15;yes;yes;yes;205;5
29572;2608;66;212;4;14;yes;no;yes;205;5
29573;1678;33;1000;8;14;yes;no;yes;205;4
29574;4153;33;720;16;15;yes;no;yes;205;4
29575;3329;66;214;4;14;no;no;yes;205;1
29576;5269;66;214;4;14;no;no;yes;205;2
29577;5249;50;1000;8;14;yes;no;yes;205;1
29578;1537;66;528;8;14;yes;no;yes;205;3
29579;2554;66;425;8;14;yes;no;yes;205;3
29580;2444;33;340;4;14;yes;yes;yes;205;1
29581;3150;33;528;8;14;yes;no;yes;205;5
29582;4864;66;527;8;14;yes;yes;yes;205;4
29583;4576;66;425;8;15;no;no;yes;205;1
29584;5539;33;210;4;15;no;no;yes;205;3
29585;1662;33;720;16;15;yes;no;yes;205;3
29586;5274;66;1000;24;15;yes;no;yes;205;3
29587;4347;33;1000;24;15;yes;no;yes;205;1
29588;3981;33;270;4;15;no;no;no;205;1
29589;4874;66;1000;24;15;yes;yes;yes;205;4
29590;4293;66;420;8;14;yes;yes;yes;205;3
29591;1678;33;340;4;15;no;no;yes;205;4
29592;1892;66;528;8;14;yes;no;yes;205;1
29593;4518;33;340;4;14;yes;no;yes;205;6
29594;3752;66;420;8;14;yes;no;yes;205;5
29595;4102;50;1000;24;15;yes;no;yes;205;6
29596;4677;66;528;8;14;yes;yes;yes;205;1
29597;4240;66;420;8;14;yes;no;yes;205;2
29598;2157;33;1000;24;15;yes;yes;yes;205;6
29599;3738;66;420;8;14;yes;no;yes;205;2
29600;1719;50;1000;24;15;yes;yes;yes;205;4
29601;3188;33;528;8;15;yes;no;yes;205;3
29602;3972;33;720;16;15;yes;yes;yes;205;4
29603;2221;33;214;4;14;no;no;yes;205;3
29604;1570;33;528;8;14;yes;no;yes;205;5
29605;3958;33;1000;24;15;yes;no;yes;205;3
29606;3932;33;212;8;15;yes;yes;yes;205;5
29607;1722;66;340;4;17;no;no;yes;205;3
29608;3253;33;528;8;17;yes;no;yes;205;3
29609;2444;66;528;8;14;yes;no;yes;205;5
29610;4896;66;340;8;15;no;no;yes;205;2
29611;4801;33;528;8;14;yes;no;yes;205;3
29612;2000;66;1000;8;14;yes;no;yes;205;2
29613;2492;33;250;2;17;no;no;yes;205;1
29614;4682;33;340;4;17;yes;yes;yes;205;2
29615;5018;33;340;4;15;no;no;yes;205;4
29616;3654;66;527;16;15;yes;no;yes;205;4
29617;4319;50;720;16;15;yes;yes;yes;205;4
29618;5307;33;720;16;15;yes;no;yes;205;2
29619;5321;33;528;8;14;yes;yes;yes;205;2
29620;3208;50;720;16;15;yes;no;yes;205;4
29621;2948;66;730;8;15;yes;yes;yes;205;5
29622;3951;66;340;8;14;yes;no;yes;205;6
29623;1890;66;425;8;14;no;no;yes;205;6
29624;5125;66;720;16;15;yes;no;yes;205;4
29625;4869;33;340;4;15;yes;yes;yes;205;6
29626;4190;66;340;8;14;no;no;yes;205;3
29627;4817;66;420;8;14;yes;yes;yes;205;3
29628;3204;50;528;8;14;yes;no;yes;205;3
29629;4939;50;528;8;14;yes;no;yes;205;5
29630;4399;33;210;4;14;no;no;yes;205;1
29631;3544;66;340;4;14;no;no;no;205;6
29632;2864;50;528;8;14;yes;no;yes;205;2
29633;5547;66;340;4;14;no;no;yes;205;1
29634;1616;66;527;8;14;yes;no;yes;205;2
29635;2429;66;420;8;15;yes;yes;yes;205;5
29636;4346;33;210;4;15;yes;yes;yes;205;5
29637;5312;33;210;4;14;yes;yes;yes;205;4
29638;3126;33;214;4;15;no;no;yes;205;4
29639;2470;50;528;8;14;yes;no;yes;205;1
29640;3342;33;528;8;14;yes;no;yes;205;4
29641;2763;66;540;4;14;yes;no;yes;205;6
29642;5446;66;720;16;15;yes;no;yes;205;2
29643;3110;50;340;4;15;no;no;yes;205;3
29644;2658;33;340;4;14;yes;yes;yes;205;4
29645;3687;66;425;8;14;yes;yes;yes;205;6
29646;4041;33;720;16;15;yes;no;yes;205;4
29647;5196;33;340;8;14;no;no;yes;205;6
29648;2015;66;1000;24;15;yes;no;yes;205;3
29649;2085;33;340;4;14;yes;no;yes;205;6
29650;5176;66;528;8;14;yes;no;yes;205;5
29651;2402;50;528;8;15;yes;no;yes;205;5
29652;1622;66;528;8;15;yes;yes;yes;205;2
29653;5447;66;1000;16;15;yes;no;yes;205;3
29654;2047;33;214;4;14;no;no;yes;205;3
29655;5064;66;720;16;17;yes;no;yes;205;3
29656;4031;33;528;8;14;yes;no;yes;205;6
29657;3052;50;1000;24;15;yes;no;yes;205;1
29658;3197;33;210;4;14;no;no;yes;205;2
29659;4940;66;340;8;15;yes;no;yes;205;5
29660;5093;33;214;4;15;no;no;yes;205;4
29661;2438;50;528;8;14;yes;yes;yes;205;5
29662;3792;50;340;4;15;no;no;yes;205;3
29663;4140;25;214;4;14;no;no;yes;205;3
29664;3955;50;340;4;17;no;no;yes;205;5
29665;4939;50;1000;24;15;yes;no;yes;205;1
29666;3111;66;730;8;15;yes;no;yes;205;5
29667;1948;33;340;4;14;no;no;yes;205;4
29668;2105;66;1000;24;15;yes;no;yes;205;3
29669;5599;66;528;8;17;yes;no;yes;205;2
29670;2341;66;340;4;14;yes;no;yes;205;5
29671;3851;66;527;16;15;yes;no;yes;205;2
29672;3693;50;720;16;15;yes;no;yes;205;2
29673;2369;100;728;8;14;no;no;no;205;2
29674;3088;50;214;4;14;no;no;yes;205;3
29675;4804;66;528;8;15;yes;no;yes;205;2
29676;2035;66;340;4;17;no;no;yes;205;5
29677;2041;66;420;8;15;yes;no;yes;205;6
29678;3743;33;1000;24;15;yes;no;yes;205;2
29679;3176;50;720;16;15;yes;no;yes;205;6
29680;3854;25;100;4;14;no;no;no;205;2
29681;2930;33;340;4;14;no;no;no;205;3
29682;2201;100;728;8;15;no;no;no;205;2
29683;4198;66;528;8;14;yes;no;yes;205;4
29684;5485;66;214;4;14;no;no;yes;205;4
29685;1674;33;270;4;17;no;no;no;205;4
29686;4881;100;528;16;14;yes;no;yes;205;2
29687;5315;33;1000;24;15;yes;no;yes;205;2
29688;2182;33;210;4;14;yes;yes;yes;205;2
29689;5349;50;340;4;14;yes;no;yes;205;1
29690;4126;66;527;16;15;yes;yes;yes;205;1
29691;3790;50;214;4;14;no;no;yes;205;3
29692;2970;33;720;16;17;yes;no;yes;205;2
29693;4366;66;340;4;15;no;no;yes;205;6
29694;4019;66;428;8;17;yes;yes;yes;205;4
29695;4620;50;214;4;15;no;no;yes;205;5
29696;5472;33;340;4;14;no;no;yes;205;4
29697;3193;33;250;2;15;no;no;yes;205;3
29698;2101;66;1000;24;15;yes;no;yes;205;5
29699;4953;33;1000;24;15;yes;no;yes;205;1
29700;1846;33;270;4;14;no;no;no;205;5
29701;3840;33;210;4;14;yes;yes;yes;205;3
29702;1677;66;212;4;15;no;no;yes;205;1
29703;4867;33;200;4;14;no;no;no;205;4
29704;2741;66;540;4;14;yes;yes;yes;205;1
29705;2683;33;1000;24;15;yes;no;yes;205;5
29706;3731;33;214;4;14;no;no;yes;205;2
29707;4219;25;128;4;14;no;no;yes;205;1
29708;1999;33;720;16;15;yes;no;yes;205;6
29709;2888;50;340;8;14;no;no;yes;205;2
29710;2047;33;250;2;14;no;no;yes;205;3
29711;2352;66;420;8;14;yes;yes;yes;205;4
29712;2669;66;720;16;15;yes;yes;yes;205;2
29713;5510;33;340;4;17;no;no;yes;205;5
29714;5425;66;730;8;17;yes;no;yes;205;6
29715;3301;33;214;4;14;no;no;yes;205;5
29716;4121;33;1000;8;14;yes;no;yes;205;5
29717;3998;25;340;8;14;no;no;yes;205;1
29718;2456;66;420;8;14;yes;yes;yes;205;5
29719;2695;33;340;4;17;no;no;yes;205;2
29720;3527;33;212;8;14;yes;yes;yes;205;6
29721;4842;33;528;8;14;yes;no;yes;205;4
29722;3370;100;728;8;17;no;no;no;205;5
29723;2508;33;528;8;14;yes;no;yes;205;2
29724;3913;33;214;4;14;no;no;yes;205;3
29725;4335;66;340;4;14;yes;yes;yes;205;3
29726;5034;33;1000;24;15;yes;no;yes;205;5
29727;1509;33;214;4;14;no;no;yes;205;3
29728;4951;33;340;4;14;no;no;yes;205;5
29729;3809;33;720;16;17;yes;no;yes;205;6
29730;2770;33;528;8;15;yes;no;yes;205;2
29731;2170;100;728;8;15;no;no;no;162;6
29732;5320;33;1000;24;15;yes;no;yes;162;3
29733;4725;66;420;8;14;yes;no;yes;162;1
29734;2229;50;214;4;15;no;no;yes;162;6
29735;2739;33;214;4;14;no;no;yes;162;3
29736;4515;33;1000;24;15;yes;no;yes;162;1
29737;4483;100;728;8;14;no;no;no;162;4
29738;5446;66;425;8;14;yes;no;yes;162;2
29739;3041;66;720;16;15;yes;no;yes;162;6
29740;4661;33;720;16;15;yes;no;yes;162;4
29741;4795;33;720;16;17;yes;no;yes;162;5
29742;5503;33;528;8;14;yes;no;yes;162;6
29743;5517;33;528;8;14;yes;no;yes;162;5
29744;2073;100;528;16;14;yes;no;yes;162;3
29745;4022;50;720;16;15;yes;no;yes;162;2
29746;5308;33;1000;24;17;yes;no;yes;162;4
29747;2333;33;270;4;14;no;no;no;162;1
29748;2618;33;720;16;15;yes;no;yes;162;4
29749;5437;33;720;16;17;yes;no;yes;162;4
29750;3075;33;270;4;15;no;no;no;162;1
29751;1904;66;527;16;17;yes;no;yes;162;6
29752;4736;50;528;8;15;yes;no;yes;162;5
29753;2731;33;1000;8;14;yes;no;yes;162;1
29754;4381;66;527;16;15;yes;no;yes;162;2
29755;3027;50;528;8;14;yes;no;yes;162;1
29756;2801;66;720;16;15;yes;yes;yes;162;1
29757;4241;50;720;16;15;yes;no;yes;162;4
29758;4354;66;540;8;15;yes;no;yes;162;6
29759;2175;66;528;8;15;yes;yes;yes;162;2
29760;5321;66;720;16;15;yes;no;yes;162;1
29761;2027;33;214;4;14;no;no;yes;162;5
29762;2049;50;1000;8;14;yes;no;yes;162;6
29763;3929;33;214;4;14;no;no;yes;162;2
29764;3298;66;214;4;14;no;no;yes;162;3
29765;2077;50;1000;24;15;yes;yes;yes;162;5
29766;2772;50;1000;24;15;yes;no;yes;162;2
29767;5591;50;720;16;15;yes;no;yes;162;1
29768;3441;50;720;16;15;yes;yes;yes;162;1
29769;1700;33;214;4;14;no;no;yes;162;6
29770;3193;33;528;8;14;yes;no;yes;162;3
29771;4785;33;214;4;15;no;no;yes;162;1
29772;4900;33;340;8;14;no;no;yes;162;3
29773;3357;33;340;4;14;no;no;yes;162;2
29774;3877;33;528;8;14;yes;yes;yes;162;3
29775;1851;33;1000;24;15;yes;no;yes;162;1
29776;2945;33;1000;24;15;yes;no;yes;162;4
29777;2077;50;340;8;14;no;no;yes;162;2
29778;4310;66;214;4;14;no;no;yes;162;6
29779;2805;66;420;8;15;yes;no;yes;162;5
29780;2243;33;1000;24;15;yes;yes;yes;162;2
29781;2581;33;720;16;15;yes;yes;yes;162;3
29782;1957;66;420;8;15;yes;yes;yes;162;4
29783;2678;66;527;8;14;yes;yes;yes;162;2
29784;3564;33;270;4;14;no;no;no;162;3
29785;3098;66;527;16;15;yes;no;yes;162;5
29786;3279;50;528;8;14;yes;yes;yes;162;3
29787;5379;33;340;4;14;yes;no;yes;162;5
29788;3162;66;420;8;14;yes;no;yes;162;2
29789;2597;66;527;16;15;yes;yes;yes;162;6
29790;1663;33;1000;24;15;yes;no;yes;162;2
29791;3526;66;420;8;14;yes;yes;yes;162;4
29792;1589;100;728;8;17;no;no;no;162;1
29793;2026;50;545;4;15;yes;no;yes;162;5
29794;3966;33;1000;24;15;yes;yes;yes;162;4
29795;4390;66;1000;24;15;yes;no;yes;162;4
29796;3281;25;214;4;14;no;no;yes;162;2
29797;4550;50;528;8;14;yes;no;yes;162;5
29798;5360;50;214;4;14;no;no;yes;162;6
29799;2646;33;214;4;14;no;no;yes;162;4
29800;3627;66;340;8;15;no;no;yes;162;1
29801;5326;33;210;4;15;yes;yes;yes;162;1
29802;1656;50;528;8;14;yes;no;yes;162;2
29803;5436;33;528;8;15;yes;no;yes;162;6
29804;5541;66;1000;24;15;yes;no;yes;162;6
29805;1765;66;528;8;14;yes;no;yes;162;3
29806;2671;66;1000;24;15;yes;yes;yes;162;4
29807;2555;66;528;8;14;yes;no;yes;162;6
29808;3276;66;528;8;14;yes;no;yes;162;2
29809;2265;50;214;4;14;no;no;yes;162;6
29810;1914;66;720;16;17;yes;no;yes;162;1
29811;2206;66;730;8;15;yes;no;yes;162;6
29812;5346;50;1000;24;15;yes;no;yes;162;3
29813;5056;66;720;8;15;yes;no;yes;162;2
29814;4136;33;528;8;14;yes;no;yes;162;6
29815;2931;33;1000;24;17;yes;no;yes;162;1
29816;5429;25;340;8;14;no;no;yes;162;2
29817;1765;50;528;8;14;yes;no;yes;162;2
29818;5284;33;214;4;14;no;no;yes;162;4
29819;2285;66;214;4;14;no;no;yes;162;3
29820;4952;66;420;8;15;yes;yes;yes;162;2
29821;1570;66;528;8;14;yes;no;yes;162;2
29822;3896;66;1000;24;17;yes;no;yes;162;4
29823;3943;33;528;8;14;yes;no;yes;162;4
29824;2989;66;420;8;14;yes;yes;yes;162;2
29825;3033;66;720;16;15;yes;no;yes;162;1
29826;4350;66;420;8;15;yes;no;yes;162;5
29827;4358;66;420;8;14;yes;yes;yes;162;2
29828;4070;33;540;4;14;yes;no;yes;162;5
29829;3626;66;1000;8;14;yes;no;yes;162;2
29830;2916;33;720;16;15;yes;no;yes;162;1
29831;3152;33;428;4;15;no;no;yes;162;3
29832;2462;66;1000;24;15;yes;no;yes;162;1
29833;2547;33;428;4;15;no;no;yes;162;4
29834;4961;66;720;16;15;yes;no;yes;162;4
29835;4757;33;420;4;14;no;no;no;162;5
29836;3991;66;545;8;15;yes;no;yes;162;6
29837;2356;66;730;8;15;yes;yes;yes;162;1
29838;2648;66;528;8;14;yes;yes;yes;162;2
29839;2609;33;214;4;14;no;no;yes;162;5
29840;3015;33;340;4;15;yes;yes;yes;162;6
29841;1667;33;528;8;14;yes;no;yes;162;1
29842;3729;33;340;4;14;yes;yes;yes;162;4
29843;3657;50;720;16;17;yes;no;yes;162;6
29844;4354;33;1000;24;15;yes;no;yes;162;4
29845;4827;33;214;4;14;no;no;yes;162;3
29846;1727;66;212;8;14;yes;no;yes;162;5
29847;3872;33;214;4;15;no;no;yes;162;2
29848;3105;66;270;8;14;no;no;no;162;3
29849;3288;33;210;4;14;no;no;yes;162;5
29850;2898;66;214;4;15;no;no;yes;162;3
29851;4074;33;210;4;14;no;no;yes;162;5
29852;3618;50;214;4;14;no;no;yes;162;6
29853;1570;33;528;8;14;yes;yes;yes;162;5
29854;3832;33;428;4;14;yes;yes;yes;162;5
29855;3252;50;214;4;14;no;no;yes;162;5
29856;4177;66;810;16;15;yes;yes;yes;162;4
29857;3194;66;528;8;14;yes;no;yes;162;5
29858;1519;33;720;16;15;yes;no;yes;162;2
29859;3532;66;527;8;14;yes;no;yes;162;6
29860;3908;66;545;8;15;yes;yes;yes;162;4
29861;2965;33;528;8;15;yes;no;yes;162;4
29862;4292;50;528;8;14;yes;no;yes;162;6
29863;3747;66;540;4;14;yes;yes;yes;162;6
29864;3738;33;210;4;14;yes;yes;yes;162;2
29865;4739;33;1000;24;15;yes;no;yes;162;4
29866;3800;33;528;8;14;yes;no;yes;162;3
29867;4814;66;214;4;14;no;no;yes;162;2
29868;3123;66;420;8;15;yes;yes;yes;162;4
29869;3280;50;214;4;14;no;no;yes;162;5
29870;5512;50;1000;24;15;yes;no;yes;162;6
29871;3824;33;1000;24;15;yes;no;yes;162;2
29872;2109;66;1000;16;15;yes;no;yes;162;4
29873;1545;66;528;8;14;yes;no;yes;162;5
29874;5298;50;1000;24;15;yes;no;yes;162;5
29875;4320;33;720;16;15;yes;no;yes;162;6
29876;3752;33;214;4;14;no;no;yes;162;6
29877;5230;33;528;8;14;yes;no;yes;162;3
29878;2550;33;720;16;15;yes;no;yes;162;5
29879;2458;33;210;4;15;no;no;yes;162;6
29880;2009;33;210;4;14;yes;yes;yes;162;2
29881;4579;33;720;16;15;yes;no;yes;162;5
29882;3190;66;340;8;14;no;no;yes;162;4
29883;2733;50;1000;24;17;yes;no;yes;162;3
29884;2307;66;730;8;17;yes;no;yes;162;2
29885;5299;66;1000;24;15;yes;no;yes;162;6
29886;4303;33;1000;8;14;yes;no;yes;162;2
29887;2184;33;720;16;15;yes;yes;yes;162;1
29888;4263;50;720;16;15;yes;no;yes;162;4
29889;4647;66;214;4;14;no;no;yes;162;2
29890;2279;33;270;4;17;no;no;no;162;3
29891;3691;33;720;16;15;yes;no;yes;162;2
29892;2979;66;528;8;15;yes;no;yes;162;3
29893;3701;33;1000;24;15;yes;no;yes;191;2
29894;3813;33;720;16;15;yes;no;yes;191;2
29895;2851;33;720;16;15;yes;no;yes;191;6
29896;3252;66;540;8;14;no;no;yes;191;4
29897;4161;33;720;16;15;yes;no;yes;191;3
29898;4398;66;1000;24;15;yes;yes;yes;191;2
29899;3874;33;214;4;14;no;no;yes;191;6
29900;3632;33;214;4;14;no;no;yes;191;2
29901;2479;33;528;8;15;yes;no;yes;191;5
29902;5076;33;528;8;14;yes;no;yes;191;2
29903;4301;33;428;4;15;no;no;yes;191;1
29904;3528;50;540;8;15;no;no;yes;191;2
29905;2786;33;720;16;15;yes;no;yes;191;6
29906;3506;33;720;16;15;yes;no;yes;191;4
29907;2733;33;340;4;14;yes;no;yes;191;3
29908;1916;66;425;8;14;yes;yes;yes;191;6
29909;3978;33;1000;24;15;yes;no;yes;191;6
29910;5534;66;540;8;15;no;no;yes;191;1
29911;2970;33;212;4;14;no;no;yes;191;6
29912;1926;66;730;16;15;yes;no;yes;191;5
29913;5367;66;720;8;15;yes;no;yes;191;2
29914;4783;66;425;8;14;no;no;yes;191;3
29915;2465;66;545;8;15;yes;yes;yes;191;3
29916;4626;66;730;16;15;yes;yes;yes;191;3
29917;1973;66;214;4;15;no;no;yes;191;6
29918;2874;66;528;8;14;yes;no;yes;191;4
29919;4884;33;528;8;14;yes;yes;yes;191;1
29920;5033;33;528;8;15;yes;no;yes;191;4
29921;4208;66;730;8;15;yes;no;yes;191;2
29922;5421;66;730;8;17;yes;no;yes;191;5
29923;4537;66;720;16;15;yes;yes;yes;191;5
29924;4565;66;720;16;17;yes;no;yes;191;1
29925;1992;66;425;8;14;yes;no;yes;191;5
29926;2008;66;340;8;15;no;no;yes;191;1
29927;2975;50;1000;24;17;yes;no;yes;191;1
29928;4672;33;528;8;14;yes;no;yes;191;6
29929;3161;33;1000;8;14;yes;no;yes;191;2
29930;3922;33;212;4;17;no;no;yes;191;6
29931;2737;33;528;8;14;yes;no;yes;191;6
29932;1836;33;210;4;14;no;no;yes;191;5
29933;5324;33;528;8;14;yes;no;yes;191;6
29934;4809;33;424;4;14;yes;no;yes;191;3
29935;4504;33;214;4;14;no;no;yes;191;6
29936;2927;100;728;8;14;no;no;no;191;4
29937;4121;33;424;4;17;no;no;yes;191;3
29938;5198;50;1000;24;15;yes;no;yes;191;3
29939;3526;50;528;8;14;yes;no;yes;191;5
29940;3968;66;420;8;14;yes;yes;yes;191;3
29941;1751;33;214;4;14;no;no;yes;191;5
29942;3159;50;1000;8;15;yes;yes;yes;191;1
29943;4930;33;214;4;14;no;no;yes;191;4
29944;4629;66;720;16;15;yes;no;yes;191;1
29945;4301;50;545;4;15;yes;no;yes;191;5
29946;4544;100;420;8;14;yes;no;yes;191;3
29947;2952;33;528;8;14;yes;no;yes;191;4
29948;2356;33;1000;24;15;yes;no;yes;191;6
29949;3987;33;212;4;15;no;no;yes;191;5
29950;3971;66;545;8;15;yes;no;yes;191;4
29951;5134;66;730;8;15;yes;yes;yes;191;3
29952;2386;33;214;4;14;no;no;yes;191;5
29953;2354;33;528;8;14;yes;yes;yes;191;3
29954;1700;33;210;4;14;yes;yes;yes;191;3
29955;3676;66;528;8;14;yes;no;yes;191;5
29956;1975;33;340;4;14;yes;yes;yes;191;1
29957;1992;66;425;8;15;no;no;yes;191;5
29958;5428;33;528;8;14;yes;no;yes;191;1
29959;5594;66;425;4;14;yes;yes;yes;191;1
29960;1610;66;1000;8;14;yes;no;yes;191;6
29961;4854;50;1000;8;15;yes;no;yes;191;1
29962;4717;66;1000;8;17;no;no;yes;191;3
29963;2489;50;425;8;15;yes;no;yes;191;1
29964;3515;66;540;8;14;yes;no;yes;191;4
29965;4550;66;214;4;14;no;no;yes;191;3
29966;1971;50;720;16;17;yes;no;yes;191;1
29967;1777;66;528;8;14;yes;yes;yes;191;4
29968;2234;33;1000;24;17;yes;no;yes;191;5
29969;3566;66;540;8;14;yes;yes;yes;191;4
29970;5280;66;214;4;14;no;no;yes;191;4
29971;2640;50;720;16;15;yes;yes;yes;191;6
29972;5086;66;720;16;15;yes;no;yes;191;1
29973;2501;33;214;4;14;no;no;yes;191;2
29974;1706;66;1000;8;15;no;no;yes;191;2
29975;4541;33;720;16;15;yes;no;yes;191;1
29976;1733;100;270;4;14;no;no;no;191;5
29977;2998;66;1000;24;17;yes;no;yes;191;1
29978;4459;50;270;4;14;no;no;no;191;1
29979;4327;66;425;4;14;no;no;yes;191;2
29980;3737;66;270;4;14;no;no;no;191;4
29981;3050;50;528;8;14;yes;yes;yes;191;2
29982;4410;66;214;4;14;no;no;yes;191;6
29983;1904;50;540;8;15;yes;no;yes;191;5
29984;3098;66;1000;24;15;yes;no;yes;191;2
29985;2744;50;1000;8;14;yes;no;yes;191;4
29986;3703;33;214;4;15;no;no;yes;191;4
29987;2675;66;212;4;17;no;no;yes;191;6
29988;2177;33;528;8;14;yes;no;yes;191;4
29989;2244;66;214;4;14;no;no;yes;191;1
29990;5345;66;528;8;14;yes;no;yes;191;1
29991;4564;33;270;4;14;no;no;no;191;3
29992;3408;66;212;4;14;yes;no;yes;191;1
29993;1539;66;528;8;15;yes;yes;yes;191;5
29994;4672;50;214;4;14;no;no;yes;191;2
29995;4223;33;720;16;15;yes;yes;yes;191;4
29996;3658;33;340;8;14;no;no;yes;191;2
29997;2832;66;528;8;14;yes;no;yes;191;1
29998;2794;66;1000;24;15;yes;no;yes;191;6
29999;2813;50;720;16;15;yes;no;yes;191;4
30000;3529;66;270;8;14;no;no;no;191;4
30001;2954;66;425;4;15;no;no;yes;191;4
30002;1695;66;528;8;15;yes;no;yes;191;6
30003;3580;33;270;4;14;no;no;no;191;5
30004;4493;33;428;4;15;no;no;yes;191;1
30005;2105;33;1000;8;14;yes;no;yes;191;4
30006;4488;33;1000;24;15;yes;no;yes;191;4
30007;4744;50;214;4;14;no;no;yes;191;5
30008;4750;66;212;4;15;no;no;yes;191;3
30009;2817;50;425;8;15;no;no;yes;191;6
30010;3773;33;1000;24;15;yes;yes;yes;191;3
30011;1659;50;214;4;14;no;no;yes;191;4
30012;4853;66;270;4;14;no;no;no;191;2
30013;4145;50;1000;24;15;yes;no;yes;191;6
30014;4426;33;340;8;14;no;no;yes;191;4
30015;3654;33;1000;24;15;yes;no;yes;191;6
30016;5028;50;528;8;14;yes;no;yes;191;6
30017;5468;33;340;4;14;yes;yes;yes;191;3
30018;4059;33;214;4;14;no;no;yes;191;4
30019;1887;33;428;4;14;yes;yes;yes;191;3
30020;5264;66;1000;24;15;yes;no;yes;191;3
30021;2815;50;1000;8;15;no;no;yes;191;1
30022;2233;33;1000;24;15;yes;no;yes;191;4
30023;4761;66;540;8;17;no;no;yes;191;1
30024;4529;33;720;16;15;yes;no;yes;191;1
30025;4024;50;540;8;15;yes;yes;yes;191;2
30026;5044;100;420;8;14;yes;yes;yes;191;4
30027;5310;50;528;8;14;yes;no;yes;191;4
30028;2907;100;730;16;15;yes;yes;yes;191;6
30029;1750;33;1000;24;17;yes;no;yes;191;6
30030;2061;66;420;8;14;yes;no;yes;191;3
30031;4782;50;214;4;15;no;no;yes;191;2
30032;4122;33;212;4;14;yes;yes;yes;191;6
30033;1840;66;420;8;14;yes;yes;yes;191;2
30034;3554;66;425;4;17;no;no;yes;191;4
30035;2556;66;1000;8;14;yes;yes;yes;191;4
30036;4913;66;1000;8;14;yes;no;yes;191;2
30037;4358;50;528;8;14;yes;no;yes;191;5
30038;4898;50;340;8;14;no;no;yes;191;6
30039;2325;66;425;4;14;yes;no;yes;191;2
30040;3251;33;720;16;17;yes;no;yes;191;3
30041;3320;33;212;4;14;yes;no;yes;191;5
30042;2369;33;424;4;15;no;no;yes;191;5
30043;4674;50;720;16;15;yes;no;yes;191;4
30044;4406;33;214;4;15;no;no;yes;191;1
30045;4294;50;1000;24;15;yes;no;yes;191;2
30046;2672;50;214;4;14;no;no;yes;191;6
30047;3142;100;270;4;14;no;no;no;191;2
30048;3965;66;720;16;15;yes;no;yes;191;4
30049;2417;66;1000;8;14;no;no;yes;191;6
30050;2089;50;1000;24;15;yes;no;yes;191;3
30051;1896;66;340;8;14;no;no;yes;191;2
30052;4331;66;340;4;14;yes;yes;yes;191;4
30053;2457;33;214;4;14;no;no;yes;191;3
30054;5233;33;1000;24;15;yes;yes;yes;191;5
30055;4235;33;528;8;14;yes;no;yes;191;3
30056;3681;50;720;16;15;yes;no;yes;191;1
30057;5375;100;730;16;15;yes;no;yes;191;6
30058;4214;50;528;8;15;yes;no;yes;191;1
30059;2179;50;720;16;15;yes;no;yes;191;6
30060;5555;50;214;4;14;no;no;yes;191;2
30061;4680;50;425;8;15;yes;yes;yes;191;5
30062;2630;50;270;4;14;no;no;no;191;4
30063;5050;66;1000;24;15;yes;no;yes;191;3
30064;1985;66;340;4;14;yes;no;yes;191;5
30065;1768;33;424;4;14;yes;yes;yes;191;5
30066;3384;33;720;16;15;yes;yes;yes;191;3
30067;5564;66;214;4;14;no;no;yes;191;1
30068;2816;100;528;16;14;yes;no;yes;191;6
30069;5471;33;424;4;14;no;no;yes;191;3
30070;3888;33;214;4;14;no;no;yes;191;1
30071;5337;66;528;8;14;yes;no;yes;191;2
30072;5523;33;720;16;15;yes;no;yes;191;2
30073;4261;50;1000;24;15;yes;yes;yes;191;6
30074;3241;66;212;4;14;no;no;yes;191;5
30075;4254;66;212;4;14;yes;yes;yes;191;6
30076;1575;33;340;4;14;no;no;yes;191;1
30077;2161;33;1000;24;15;yes;no;yes;191;2
30078;4205;33;1000;24;15;yes;no;yes;191;3
30079;2037;66;528;8;15;yes;no;yes;191;6
30080;4538;66;425;8;17;no;no;yes;191;3
30081;3224;33;720;16;17;yes;no;yes;191;2
30082;4813;66;730;8;14;yes;yes;yes;191;1
30083;2118;66;720;16;15;yes;no;yes;191;2
30084;2933;33;214;4;14;no;no;yes;182;4
30085;2737;33;214;4;14;no;no;yes;182;2
30086;2317;66;540;8;15;no;no;yes;182;5
30087;5491;66;720;16;15;yes;no;yes;182;2
30088;1795;66;1000;24;15;yes;yes;yes;182;3
30089;1712;33;528;8;14;yes;no;yes;182;2
30090;2855;33;214;4;14;no;no;yes;182;4
